,Unnamed: 0,Date,User,Tweet,translated
1004,1004,2022-03-17 08:05:43+00:00,senatePH,"Senate President Vicente Sotto III asked Comelec officials why the poll body disallowed representatives of candidates, political parties and NGOs from witnessing its printing of official ballots and other activities in preparation for the May 9 national and local elections. 1/3 https://t.co/tp1xlpUZmE","Senate President Vicente Sotto III asked Comelec officials why the poll body disallowed representatives of candidates, political parties and NGOs from witnessing its printing of official ballots and other activities in preparation for the May 9 national and local elections. 1/3 https://t.co/tp1xlpUZmE"
1005,1005,2022-03-17 07:36:49+00:00,senatePH,"Prior to the hearing, senators and Comelec officials held an executive session on the alleged data breach of Comelec data servers. Senate President Vicente Sotto III, Sen. Cynthia Villar, and Sen. Koko Pimentel also attended the close door executive session. 3/3","Prior to the hearing, senators and Comelec officials held an executive session on the alleged data breach of Comelec data servers. Senate President Vicente Sotto III, Sen. Cynthia Villar, and Sen. Koko Pimentel also attended the close door executive session. 3/3"
1006,1006,2022-03-17 05:57:50+00:00,inquirerdotnet,"@CMRamosINQ Senate President Vicente Sotto III: I think this is part of what we can divulge: Merong empleyado ang Smartmatic, nilabas yung laptop at hinayaang—well not hack—but hinayaang makopya ny a certain group. | @CMRamosINQ","@CMRAMOSINQ Senate President Vicente Sotto III: I think this is part of what we can divulge: Smartmatic has an employee, the laptop is released and let it go - well not hack - but let it copy a certain group.|@Cmramosinq"
1007,1007,2022-03-17 05:55:56+00:00,christiaramos_,"@inquirerdotnet Senate President Vicente Sotto III: I think this is part of what we can divulge: Merong empleyado ang Smartmatic, nilabas yung laptop at hinayaang—well not hack—but hinayaang makopya ny a certain group. | @inquirerdotnet","@inquiredotnet Senate President Vicente Sotto III: I think this is part of what we can divulge: Smartmatic has an employee, the laptop has been released and let it go - well not hack - but let it copy a certain group.|@inquiredotnet"
1008,1008,2022-03-16 00:41:30+00:00,radyopilipinas1,"Senate President Vicente Sotto III, isinusulong na maitaas sa 1,000 pesos ang arawang sahod ng mga manggagawa - https://t.co/Aw6Zm6er9m","Senate President Vicente Sotto III, promoting workers' daily salaries - https://t.co/AW6Zm6er9M"
1009,1009,2022-03-15 22:31:01+00:00,inquirerdotnet,"The tandem of Sen. Panfilo Lacson and Senate President Vicente Sotto III expressed delight over the “warm” reception accorded to them by residents of Isabela and Cagayan, said to be the vaunted “Solid North” during national elections. | @melvingasconINQ https://t.co/yuD1riIEDf","The tandem of Sen. Panfilo Lacson and Senate President Vicente Sotto III expressed delight over the “warm” reception accorded to them by residents of Isabela and Cagayan, said to be the vaunted “Solid North” during national elections. | @melvingasconINQ https://t.co/yuD1riIEDf"
1010,1010,2022-03-15 08:50:36+00:00,inquirerdotnet,Vice presidential candidate senate President Vicente Sotto III is pushing to nearly double the minimum wage of private-sector workers in Metro Manila. #VotePH | @CMRamosINQ https://t.co/GPPA20AGUa,Vice presidential candidate senate President Vicente Sotto III is pushing to nearly double the minimum wage of private-sector workers in Metro Manila. #VotePH | @CMRamosINQ https://t.co/GPPA20AGUa
1011,1011,2022-03-15 08:11:00+00:00,inquirerdotnet,Senator Panfilo Lacson and Senate President Vicente Sotto III are not happy about the “mind conditioning” impact of pre-election surveys. #VotePH | @CMRamosINQ  https://t.co/b4UlfqiPqE,Senator Panfilo Lacson and Senate President Vicente Sotto III are not happy about the “mind conditioning” impact of pre-election surveys. #VotePH | @CMRamosINQ  https://t.co/b4UlfqiPqE
1012,1012,2022-03-15 07:59:34+00:00,PTVph,"ELECTION UPDATE: Vice presidential candidate at Senate President Vicente Sotto III, isinusulong ang halos double increase sa daily minimum wage ng mga private sector workers sa gitna ng patuloy na pagtaas ng presyo ng produktong petrolyo.

1/3 https://t.co/nn1XX0FcEB","Election Update: Vice Presidential Candidate and Senate President Vicente Sotto III, promoting almost double increase in the daily minimum wage of private sector workers amid the rising prices of petroleum products.

1/3 https://t.co/nn1xx0FCeb"
1013,1013,2022-03-15 05:46:18+00:00,inquirerdotnet,Senate President and vice presidential bet Vicente Sotto III lamented the lack of sustained maternal and child health services in the country. https://t.co/CqjteQGrsP,Senate President and vice presidential bet Vicente Sotto III lamented the lack of sustained maternal and child health services in the country. https://t.co/CqjteQGrsP
1014,1014,2022-03-15 03:00:46+00:00,PTVph,TINGNAN: Mainit na sinalubong sa Tuguegarao City sina presidential candidate Sen. Ping Lacson at vice presidential candidate Sen. Vicente Sotto. (📸: Lacson Media Bureau) | via Eunice Samonte https://t.co/VWibUuuD68,Tingnnan: Nainit na Sinalubong in Tuguegarao City Sina presidential candidate Sen.Ping Lacson and Vice Presidential Candidate Sen.Vicente Sotto.(📸: Lacson Media Bureau) |via eunice samonte https://t.co/vwibuud6
1015,1015,2022-03-15 02:21:44+00:00,PaoloSRomero,WATCH: Partido Reporma presidential candidate Sen. Panfilo Lacson arrives this morning at the Tuguegarao City People's Gym for a consultative meeting with sectoral groups. With him is runningmate Senate President Vicente Sotto III @PhilippineStar https://t.co/H8EFabBpkR,Watch: Reform Presidential Presidential candidate Sen.Panfilo Lacson Arrives this morning at the Tuguegarao City People's Gym for a Consultative Meeting with Sectoral Groups.With him is running senate president vicente so III @Philippinestar https://t.co/h8Fabbcr
1016,1016,2022-03-07 13:39:38+00:00,KAOsUPremacy,Gurl not tito sotto being a sponsor here in miqph,Gurl not tito sotto being a sponsor here in miqph
1017,1017,2022-03-07 13:17:22+00:00,thepupskm,"Vicente Tito Sotto

ATL - FOR 
Federalism - AGAINST
War on drugs - FOR
Abortion - AGAINST
Death Penalty - AGAINST
Peace talks - FOR
SOGIE Bill and same sex marriage - AGAINST

#KilatisinMoKandidatoMo
#PulsoPUP https://t.co/ZMfE2zmLbE","Vicente Tito Sotto

ATL - FOR 
Federalism - AGAINST
War on drugs - FOR
Abortion - AGAINST
Death Penalty - AGAINST
Peace talks - FOR
SOGIE Bill and same sex marriage - AGAINST

#KilatisinMoKandidatoMo
#PulsoPUP https://t.co/ZMfE2zmLbE"
1018,1018,2022-03-07 12:44:09+00:00,imgabbyversoza,"May narinig akong jingle, iboto daw sya para may pagkain para sa pamilyang pilipino. Taga uniteam sya, pagkain ang nickname.

Kung sapat na pagkain ang usapan, kay Bro John nalang tayo, kasama pa Agrikultura, abogado pa yan. Di gaya nung isa😅 Tito Sotto 2.0 ang dating🤣","I heard a jingle, he would vote for food for the Filipino family.He's a uniteam, the nickname is food.

If the food is good enough, Bro John let's go, along with agriculture, it's a lawyer.Unlike one of Tito Sotto 2.0 dating"
1019,1019,2022-03-07 12:39:52+00:00,h112802,"@Mezo87393734 @binibiningmujer @iamwhatiam300 😳 nakita mo ba na it was dropped? With the help of Tito Sotto? R u fuckin hearing yourselves? Si Pepsi na mismo nagsabi, sya ang biktima. Putangina kadiri kayo.","@Mezo87393734 @binibiningmujer @iamwhatiam300 😳 have you seen that it was dropped?With the help of Tito Sotto?R u fuckin hearing yourselves?Pepsi himself said, he was the victim.Putangina kadiri kayo."
1020,1020,2022-03-07 11:55:00+00:00,advocatesph,"Partido Reporma standard bearer Senator Panfilo ""Ping"" Lacson on Monday said there would be more success stories for MSMEs if he and running mate Senate President Vicente ""Tito"" Sotto III win in the May 9 elections. #LacsonSotto

https://t.co/vOMEyuRAnC","Partido Reporma standard bearer Senator Panfilo ""Ping"" Lacson on Monday said there would be more success stories for MSMEs if he and running mate Senate President Vicente ""Tito"" Sotto III win in the May 9 elections. #LacsonSotto

https://t.co/vOMEyuRAnC"
1021,1021,2022-03-07 11:37:54+00:00,MsDestinyLee,"baka kay Ping  bcoz of Tito Sotto?

#eatbulaga @EatBulaga  @ciara_anna 

tsaka again, bat ang ingay ng Saab na to?  una, di relevant. second  ang chaka mayaman lang. haha 

again,  what is #NagaLeaks ??????","Maybe Ping Bcoz of Tito Sotto?

#eatbulaga @eatbulaga @ciara_anna

No again, is this the noise of this sab?First, not relevant.Second the chaka is just rich.Haha

Again, what is #nagaleaks ??????"
1022,1022,2022-03-07 11:17:40+00:00,APublicLifePH,"Partido Reporma standard bearer Senator Panfilo ""Ping"" Lacson on Monday said there would be more success stories for MSMEs if he and running mate Senate President Vicente ""Tito"" Sotto III win in the May 9 elections. #LacsonSotto

https://t.co/MaceHm2CDk","Partido Reporma standard bearer Senator Panfilo ""Ping"" Lacson on Monday said there would be more success stories for MSMEs if he and running mate Senate President Vicente ""Tito"" Sotto III win in the May 9 elections. #LacsonSotto

https://t.co/MaceHm2CDk"
1023,1023,2022-03-07 10:12:41+00:00,crismarie43,@EDENAGU43721338 Wag natin siyang pilitin family parin sila ni tito Sotto. I think no need vico to endorse. Most from pasig pinky’s sila.😂,@Edenagu43721338 let's not force him to have a family with Tito Sotto.I think no need Vico to endorse.Most from Pasig Pinky's they.😂
1024,1024,2022-03-07 08:46:58+00:00,CalajateJohn,@EDENAGU43721338 Bka endi pwede kc anak ni Vic sotto so u know malamanh Tito sotto and ping Lacson xa..khit gustihin nia leni-kiko di ata possible..,@Edenagu43721338 bka endi pwede kc son of vic sotto so u know knowh tito and ping lacson xa..khit gustin nia leni-kiko di ata possible ..
1025,1025,2022-03-07 07:55:00+00:00,PTVph,"Partido Reporma standard bearer Senator Panfilo ""Ping"" Lacson on Monday said there would be more success stories for micro, small and medium enterprises (MSMEs) if he and running mate Senate President Vicente ""Tito"" Sotto III win in the May 9 elections.

https://t.co/1jIC6zMFqc","Partido Reporma standard bearer Senator Panfilo ""Ping"" Lacson on Monday said there would be more success stories for micro, small and medium enterprises (MSMEs) if he and running mate Senate President Vicente ""Tito"" Sotto III win in the May 9 elections.

https://t.co/1jIC6zMFqc"
1026,1026,2022-03-07 07:42:36+00:00,JJ_AR1989,@EDENAGU43721338 Ka-partido niya si Isko at tito niya si tito sotto 50-50 siguro. but who knows? Yung bunsong anak nga ni vic na si paulina maka-leni. 🤔🤔🤔,@Edenagu43721338 he is a party to Isko and he is Tito Sotto 50-50 maybe.But who knows?Vic's youngest son Paulina Maka-Leni.🤔🤔🤔
1027,1027,2022-03-07 07:35:27+00:00,immabecale,"@EDENAGU43721338 I do think he will beloved more ng mga tag Pasig kapag inendorse niya si VP Leni. It would be a price to pay not endorsing Isko or Tito Sotto though. Pero ako sa pwesto niya, dun ako sa tama.","@Edenagu43721338 I do think he will beloved more of the Pasig tags when he endorsed VP Leni.It would be a price to pay not endorsing Isko or Tito Sotto though.But I'm in his place, I'm right."
1028,1028,2022-03-07 07:22:43+00:00,AB71266607,@EDENAGU43721338 Mukhang maliit ang chance.  Nagpaalam na sya na hindi muna sya makiki alam sa National politics this election.  Kahit si Tito Sotto hindi rin nya inendorse.,@Edenagu43721338 The chance looks small.He said goodbye that he didn't know the national politics in this election first.Even Tito Sotto didn't endorse it either.
1029,1029,2022-03-07 06:22:35+00:00,anthrolaw,@Kris_404_p Ask Tito Sotto. 😅,@Kris_404_p ask Tito Sotto.😅
1030,1030,2022-03-07 06:22:28+00:00,Moniqu3n,@Snorlax_0330 @kikopangilinan alam mo sa sarili mo na hindi ka mananalo vs sara at tito sotto. Magkaroon ka ng konting kahihiyaan baka sakaling may bumoto pa sa yo.,@Snorlax_0330 @kikopangilinan you know for yourself that you will not win vs sara and tito sotto.You have a little shame in case someone is still voting for you.
1031,1031,2022-03-07 05:59:11+00:00,darkhalcyon101,"@MARKmalolos Nah. the Duterte &amp; Marcos brands are simply well liked, whilst Robredo isn't  (largely coz of her dilawan association). Nothing to do with misogyny when you have a female that has outranked alpha male candidates (Tito Sotto, Ping, Pacquiao, Isko) in previous polls.","@MARKmalolos Nah. the Duterte &amp; Marcos brands are simply well liked, whilst Robredo isn't  (largely coz of her dilawan association). Nothing to do with misogyny when you have a female that has outranked alpha male candidates (Tito Sotto, Ping, Pacquiao, Isko) in previous polls."
1032,1032,2022-03-07 05:58:12+00:00,pnagovph,"Partido Reporma standard bearer Senator Ping Lacson promised that under his and running mate Senate Pres. Tito Sotto's administration, they would empower the #MSME sector across the country with correct government interventions, not with more regulations.
https://t.co/hOoUjUi1vY","Partido Reporma standard bearer Senator Ping Lacson promised that under his and running mate Senate Pres. Tito Sotto's administration, they would empower the #MSME sector across the country with correct government interventions, not with more regulations.
https://t.co/hOoUjUi1vY"
1033,1033,2022-03-07 05:58:00+00:00,darkhalcyon101,"@roialb Nah. the Duterte &amp; Marcos brands are simply well liked, whilst Robredo isn't  (largely coz of her dilawan association). Nothing to do with misogyny when you have a female that has outranked alpha male candidates (Tito Sotto, Ping, Pacquiao, Isko) in  previous polls.","@roialb Nah. the Duterte &amp; Marcos brands are simply well liked, whilst Robredo isn't  (largely coz of her dilawan association). Nothing to do with misogyny when you have a female that has outranked alpha male candidates (Tito Sotto, Ping, Pacquiao, Isko) in  previous polls."
1034,1034,2022-03-07 05:32:13+00:00,heesbmbi,@ingrownsabuhok sige agree pag napainom mo si tito sotto,@ingrownsaby sige agree if you drink Tito Sotto
1035,1035,2022-03-07 05:00:00+00:00,thepostph,"Senator Ping Lacson and his running mate Senator Tito Sotto III, gave assurances that the problems of the healthcare sector will be one of their priorities if they win in the elections in May.

Read full article here: https://t.co/BVLpZINTmE

#KabataanSaHalalan #Eleksyon2022 https://t.co/AnPNRCTo8A","Senator Ping Lacson and his running mate Senator Tito Sotto III, gave assurances that the problems of the healthcare sector will be one of their priorities if they win in the elections in May.

Read full article here: https://t.co/BVLpZINTmE

#KabataanSaHalalan #Eleksyon2022 https://t.co/AnPNRCTo8A"
