,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User,Tweet,translated,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
839,839,839,839,2022-03-31 00:26:38+00:00,ABSCBNNews,@MannyPacquiao @sherieanntorres RELATED: Sen. Manny Pacquiao is not discounting the possibility of aligning with vice pres'l bet Sen. Tito Sotto if his running mate Deputy Speaker Lito Atienza decides to quit the race due to a leg problem. #Halalan2022 https://t.co/hgQO9yjzUL,@MannyPacquiao @sherieanntorres RELATED: Sen. Manny Pacquiao is not discounting the possibility of aligning with vice pres'l bet Sen. Tito Sotto if his running mate Deputy Speaker Lito Atienza decides to quit the race due to a leg problem. #Halalan2022 https://t.co/hgQO9yjzUL,0.0,0.066,0.934,-0.4019,Negative,related  sen  manni pacquiao discount possibl align vice pres l bet sen  tito sotto run mate deputi speaker lito atienza decid quit race due leg problem 
840,840,840,840,2022-03-30 23:31:32+00:00,AkoBBmSara,@MCambsl2 @EatBulaga @AngPoetNyo @LakasNgTimog @pauleenl_sotto Ano na yan @EatBulaga sana wag na kayo magsalita against politics magpasaya na lang kayo wag na kayo sumawsaw pa alam naman namin c tito sotto ang bet niyo as vp pero wag na lang manira para walang masabi mga viewers nyo pag ganyan wala ng manonood e halos uniteam,@Mcambsl2 @eatbulaga @angpoetnyyo @lakasngtimog @pauleenl_sotto what is that @eatbulaga hopefully you will not speak against politics just make you happy yet we know that Tito Sotto is your bet as VP but don't even bother to say nothingYour viewers are like that no viewers are almost uniteam,0.183,0.051,0.766,0.7355,Positive,hope speak polit make happi yet know tito sotto bet vp even bother say nothingyour viewer like viewer almost uniteam
841,841,841,841,2022-03-30 19:01:13+00:00,wasSINAGKINO01,@SINAGMIZUKI01 @SINAGZURI04 plagiarism k si tito sotto ka ba,@Sinagmizuki01 @Sinagzuri04 Plagiarism k Si Tito Sotto are you,0.0,0.0,1.0,0.0,Neutral,plagiar k si tito sotto
842,842,842,842,2022-03-30 18:22:11+00:00,PINKArchitectPH,@anthonyyyreaal @iskrukutoy @lenirobredo She is not endorsing RoSa. Just expressing the appreciation of support. She is not dropping Kiko. Same as Sara being endorsed without BBM or Tito Sotto without Ping. It is the decision of those endorsing them. Same as ours to support TROPA,@anthonyyyreaal @iskrukutoy @lenirobredo She is not endorsing RoSa. Just expressing the appreciation of support. She is not dropping Kiko. Same as Sara being endorsed without BBM or Tito Sotto without Ping. It is the decision of those endorsing them. Same as ours to support TROPA,0.207,0.0,0.793,0.8658,Positive,endors rosa  express appreci support  drop kiko  sara endors without bbm tito sotto without ping  decis endors them  support tropa
843,843,843,843,2022-03-30 17:55:09+00:00,EJKilantang,"@rowena_guanzon Sa mga cebuano nga motunga, palihug pagdala mo ug Leni-Kiko placard. Ayaw tawn na ninyo botari kanang peke nga cebuano aka tito sotto.","@Rowena_guanzon of the Cebuano that turns out, please bring you Leni-Kiko placard.You don't want to buy that fake Cebuano aka Tito Sotto.",0.09,0.169,0.742,-0.2551,Negative,cebuano turn out  pleas bring leni kiko placard y want buy fake cebuano aka tito sotto 
844,844,844,844,2022-03-30 15:46:40+00:00,FavePoll,"Your 2022 Vice Presidential Preference
(Month End Survey - Mar 2022)

#SaraAll2022
#WillieOng
#LeniKiko2022 
#TitoSotto 
#Halalan2022","Your 2022 Vice Presidential Preference
(Month End Survey - Mar 2022)

#SaraAll2022
#WillieOng
#LeniKiko2022 
#TitoSotto 
#Halalan2022",0.0,0.0,1.0,0.0,Neutral,vice presidenti preference month end survey mar
845,845,845,845,2022-03-30 15:37:30+00:00,BrewedCoffffeee,"@sejoalzir True. Si Tito Sotto, inilabas na si Vic, Kristine, at Oyo. Dapat ilabas na rin ni Kiko ang celebrity family nya. Do or die na 'to.","@Sejoalzir True.Tito Sotto, Vic, Kristine, and Oyo have been released.Kiko should also release her celebrity family.Do or die.",0.0,0.187,0.813,-0.5994,Negative,true tito sotto  vic  kristine  oyo released kiko also releas celebr family do die 
846,846,846,846,2022-03-30 15:30:00+00:00,onenewsph,Presidential candidate Sen. Ping Lacson and vice presidential candidate Senate Pres. Tito Sotto provide these statements after Pres. Rodrigo Duterte called out the Bureau of Internal Revenue for not collecting a certain estate tax. #BilangPilipino2022 (via Maeanne Los Baños) https://t.co/0YsfTdxrbT,Presidential candidate Sen. Ping Lacson and vice presidential candidate Senate Pres. Tito Sotto provide these statements after Pres. Rodrigo Duterte called out the Bureau of Internal Revenue for not collecting a certain estate tax. #BilangPilipino2022 (via Maeanne Los Baños) https://t.co/0YsfTdxrbT,0.0,0.046,0.954,-0.2057,Negative,presidenti candid sen  ping lacson vice presidenti candid senat pres  tito sotto provid statement pres  rodrigo dutert call bureau intern revenu collect certain estat tax   via maeann lo baos 
847,847,847,847,2022-03-30 15:10:34+00:00,phvote,"If Lito Atienza backs out of the race, who else would be a good running mate for Senator Manny Pacquiao?

According to the boxing legend, Atienza wishes it to be Senate President Tito Sotto, the running mate of Senator Panfilo Lacson. #PHVote #WeDecide 

https://t.co/AzWVAGnleP https://t.co/JwWfyFsnjT","If Lito Atienza backs out of the race, who else would be a good running mate for Senator Manny Pacquiao?

According to the boxing legend, Atienza wishes it to be Senate President Tito Sotto, the running mate of Senator Panfilo Lacson. #PHVote #WeDecide 

https://t.co/AzWVAGnleP https://t.co/JwWfyFsnjT",0.096,0.026,0.878,0.5106,Positive,lito atienza back race  els would good run mate senat manni pacquiao accord box legend  atienza wish senat presid tito sotto  run mate senat panfilo lacson 
848,848,848,848,2022-03-30 15:10:34+00:00,rapplerdotcom,"If Lito Atienza backs out of the race, who else would be a good running mate for Senator Manny Pacquiao?

According to the boxing legend, Atienza wishes it to be Senate President Tito Sotto, the running mate of Senator Panfilo Lacson. #PHVote #WeDecide 

https://t.co/ZwyDvwXFVe https://t.co/nh8ojRteLA","If Lito Atienza backs out of the race, who else would be a good running mate for Senator Manny Pacquiao?

According to the boxing legend, Atienza wishes it to be Senate President Tito Sotto, the running mate of Senator Panfilo Lacson. #PHVote #WeDecide 

https://t.co/ZwyDvwXFVe https://t.co/nh8ojRteLA",0.096,0.026,0.878,0.5106,Positive,lito atienza back race  els would good run mate senat manni pacquiao accord box legend  atienza wish senat presid tito sotto  run mate senat panfilo lacson 
849,849,849,849,2022-03-30 15:10:00+00:00,gmanews,"Sabi ni Sen. Pacquiao, nabanggit daw ni Cong. Atienza na sakaling di niya kayanin ang kampanya, nais daw niyang si Senate Pres. Tito Sotto ang maging katambal niya. | Mar. 30, 2022

Bisitahin ang https://t.co/X90V3XrL3l para sa mga updates ng #Eleksyon2022 ngayong araw. https://t.co/GW1k7TMciO","Sen.Pacquiao, Cong.Atienza in case he couldn't handle the campaign, he wanted Senate Pres.Tito Sotto will be his partner.|Mar.30, 2022

Visit https://t.co/x90v3xrl3l for updates of #Election2022 today.https://t.co/gw1k7tmcio",0.0,0.0,1.0,0.0,Neutral,sen pacquiao  cong atienza case handl campaign  want senat pres tito sotto partner  mar     visit updat today 
850,850,850,850,2022-03-30 15:00:58+00:00,TheAquilaOculus,Yung reveal ni #PingLacson sa pork barrel scam ay kasama ang VP niyang so #TitoSotto. Ayos!,#Pinglacson's reveal to the pork barrel scam includes his VP so #titosotto.All right!,0.0,0.25,0.75,-0.6114,Negative, s reveal pork barrel scam includ vp  all right 
851,851,851,851,2022-03-30 14:21:32+00:00,manilabulletin,"Senator and presidential candidate Manny Pacquiao said his running-mate, Deputy Speaker Lito Atienza, prefers Senate President Tito Sotto to replace him if he withdraws from the race due to health reasons.

READ: https://t.co/kYcjbINw2E https://t.co/YJrUHfkFch","Senator and presidential candidate Manny Pacquiao said his running-mate, Deputy Speaker Lito Atienza, prefers Senate President Tito Sotto to replace him if he withdraws from the race due to health reasons.

READ: https://t.co/kYcjbINw2E https://t.co/YJrUHfkFch",0.0,0.0,1.0,0.0,Neutral,senat presidenti candid manni pacquiao said running mate  deputi speaker lito atienza  prefer senat presid tito sotto replac withdraw race due health reasons read 
852,852,852,852,2022-03-30 13:49:18+00:00,News5PH,"""ABANGAN NIYO NA LANG.""

Ibinahagi ni presidential candidate Sen. Manny Pacquiao na makikipagpulong siya kay vice presidential candidate Senate Pres. Tito Sotto III. https://t.co/b7Nqi8qMlZ","""Watch out for it.""

Presidential candidate Sen shared.Manny Pacquiao will meet with Vice Presidential candidate Senate Pres.Tito Sotto III.https://t.co/B7NQI8QMLZ",0.0,0.0,1.0,0.0,Neutral, watch it  presidenti candid sen shared manni pacquiao meet vice presidenti candid senat pres tito sotto iii 
853,853,853,853,2022-03-30 13:27:34+00:00,Anatan28,@gideonlasco Hoping Tito Sotto will realize this that Kiko is more qualified and will back out from vp race.,@gideonlasco Hoping Tito Sotto will realize this that Kiko is more qualified and will back out from vp race.,0.135,0.0,0.865,0.4215,Positive,hope tito sotto realiz kiko qualifi back vp race 
854,854,854,854,2022-03-30 13:21:13+00:00,Dudes35414433,@bhevzkyren May breaking news ang Manila Bulletin na makikipagkita daw si Manny Pacquiao kay Tito Sotto para pag usapan ang posibleng tandem nila kasi si Lito Atienza daw mag back out na tapos yung Marites si Ping Lacson back out din tapos sasaluhin ni Manny Pacquiao si Tito Sotto as VP.,@bhevzkyren The Manila Bulletin has a breaking news that Manny Pacquiao will meet with Tito Sotto to talk about their possible tandem because Lito Atienza seems to be back out after Marites Ping Lacson back out and Manny Pacquiao will hit Tito SottoAs VP.,0.0,0.0,1.0,0.0,Neutral,manila bulletin break news manni pacquiao meet tito sotto talk possibl tandem lito atienza seem back marit ping lacson back manni pacquiao hit tito sottoa vp 
855,855,855,855,2022-03-30 13:18:08+00:00,Dudes35414433,"It means totoo yung Marites na si Ping Lacson magwi-withdraw tapos si Lito Atienza din magba back out tapos ang magta tandem ay sina Manny Pacquiao at Tito Sotto? So, mali din yung Marites na mag back out si Manny Pacquiao para suportahan si Leni Robredo.","It means that the marites are true that Ping Lacson will withdraw and then Lito Atienza will also back out and then the tandem will be Manny Pacquiao and Tito Sotto?So, the Marites are also wrong for Manny Pacquiao to back out to support Leni Robredo.",0.107,0.06,0.833,0.34,Positive,mean marit true ping lacson withdraw lito atienza also back tandem manni pacquiao tito sotto so  marit also wrong manni pacquiao back support leni robredo 
856,856,856,856,2022-03-30 12:36:51+00:00,63TheRenegade,Breaking News: manny pacquiao ditches Lito Atienza in favor of Sen Tito Sotto.,Breaking News: Manny Pacquiao Ditches Lito Atienza in Favor of Sen Tito below.,0.184,0.0,0.816,0.4019,Positive,break news  manni pacquiao ditch lito atienza favor sen tito below 
857,857,857,857,2022-03-30 11:59:39+00:00,Plaridel_DLSU,"INANUNSYO ni presidential aspirant Manny Pacquiao ang posibleng tambalan nila ni vice presidential aspirant Tito Sotto para sa #Halalan2022. 

Bunga ito ng planong pag-atras umano ni Lito Atienza, running-mate ni Pacquaio, sa pagiging bise presidente. | mula @manilabulletin https://t.co/9H7lfR8Zn9","Presidential Aspirant Manny Pacquiao announced the possible tambalan of Vice Presidential Aspirant Tito Sotto for sa #halalan2

The result of plans to retreat is true of Lito Atienza, Pacquaio's running-mate, then he is in charge of vice president.|Plant @manilalabulletin https://t.co/9h7lfr8zn9",0.108,0.0,0.892,0.5574,Positive,presidenti aspir manni pacquiao announc possibl tambalan vice presidenti aspir tito sotto sa result plan retreat true lito atienza  pacquaio  running mate  charg vice president  pl
858,858,858,858,2022-03-30 11:50:47+00:00,MATZsanity0923,"Sabi sa ad ni Tito Sotto: 
""Kung walang bibili, walang magbebenta.""

Di ba dapat, ""
Kung walang magbebenta, walang bibili.""

Hmm..","Tito Sotto's ad says:
""If no one buys, no one will sell.""

Shouldn't it, ""
If no one sells, no one will buy. ""

Hmm ..",0.0,0.306,0.694,-0.7783,Negative,tito sotto  ad says  if one buys  one sell  shouldn t it   if one sells  one buy   hmm   
859,859,859,859,2022-03-30 11:34:46+00:00,mapuarc,"BREAKING: Senator Manny Pacquiao has opened the door for a possible discussion with Vice Presidential candidate Tito Sotto, after his VP candidate Lito Atienza's reported intention of withdrawing from the election. Instead, Atienza declared that he will back Sotto. 

#MapuaRC https://t.co/jyGofnlwvO","BREAKING: Senator Manny Pacquiao has opened the door for a possible discussion with Vice Presidential candidate Tito Sotto, after his VP candidate Lito Atienza's reported intention of withdrawing from the election. Instead, Atienza declared that he will back Sotto. 

#MapuaRC https://t.co/jyGofnlwvO",0.0,0.0,1.0,0.0,Neutral,breaking  senat manni pacquiao open door possibl discuss vice presidenti candid tito sotto  vp candid lito atienza  report intent withdraw election  instead  atienza declar back sotto 
860,860,860,860,2022-03-30 11:02:51+00:00,manilabulletin,"BREAKING: Pres'l aspirant Manny Pacquiao bares possible meet up with VP bet Tito Sotto. This, as his partner, VP bet Lito Atienza expressed interest in backing out of the race and supporting Sotto instead. ""Abangan niyo na lang yung mga susunod na kabanata."" | @mbseppedrajas https://t.co/9EBUknKYeg","BREAKING: Pres'l aspirant Manny Pacquiao Bares Possible meet up with VP Bet Tito Sotto.This, as his partner, VP bet Lito Atienza expressed interest in backing out of the race and supporting Sotto instead.""Watch out for the next chapters.""|@MBBEPPEDRAJAS https://t.co/9ebuknkyeg",0.163,0.0,0.837,0.7184,Positive,breaking  pres l aspir manni pacquiao bare possibl meet vp bet tito sotto this  partner  vp bet lito atienza express interest back race support sotto instead  watch next chapters   
861,861,861,861,2022-03-30 10:59:27+00:00,mbseppedrajas,"BREAKING: Pres'l aspirant Manny Pacquiao bares possible meet up with VP bet Tito Sotto. This, as his partner, VP bet Lito Atienza expressed interest in backing out of the race and supporting Sotto instead. ""Abangan niyo na lang yung mga susunod na kabanata."" @manilabulletin","BREAKING: Pres'l aspirant Manny Pacquiao Bares Possible meet up with VP Bet Tito Sotto.This, as his partner, VP bet Lito Atienza expressed interest in backing out of the race and supporting Sotto instead.""Watch out for the next chapters.""@manilabulletin",0.167,0.0,0.833,0.7184,Positive,breaking  pres l aspir manni pacquiao bare possibl meet vp bet tito sotto this  partner  vp bet lito atienza express interest back race support sotto instead  watch next chapters  
862,862,862,862,2022-03-30 10:40:52+00:00,mongualvez,"Ma-So Tandem? MAnny Pacquiao at Tito SOtto, posibleng mabuo oras na hindi raw kayanin ng runningmate ni Pacquiao na si Cong. Lito Atienza. Yan mismo ang request ni Atienza. Pero giit ni Pacquaio, wala pang pinal na pag-uusap. 

@News5PH @onenewsph https://t.co/r4zo8ekd6u","MA-SO TANDEM?Manny Pacquiao and Tito Sotto, pacquiao's runningmate Cong.Lito Atienza.That's exactly Atienza's request.But Pacquaio insisted that there was no final conversation.

@News5PH @onenewsph https://t.co/r4zo8EKD6U",0.0,0.087,0.913,-0.296,Negative,ma so tandem manni pacquiao tito sotto  pacquiao  runningm cong lito atienza that  exactli atienza  request but pacquaio insist final conversation 
