,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment
5729,"@cnnphilippines @mannypacquiao @xianneangel @mannypacquiao it's not in you nor in your destiny to be the next prez of the phil.Just concede to #LenirObredofurPresident.
Or ... maybe Jinkeee's pushed to be a F.L.",0.0,0.0,1.0,0.0,Neutral
5730,"Manny Pacquiao sends message to son who defied his wishes to make boxing debut
https://t.co/3lqigiQTSP https://t.co/igqprtb4rh",0.096,0.0,0.904,0.1531,Positive
5731,@Zonkhei @couzmot23 @gmanews @mannypacquiao tell me that when Bobong Marcos has paid his taxes.HAHAHAHAHAHAHAHAHAH.I feel sorry for you.,0.0,0.071,0.929,-0.0772,Negative
5732,"@Zonkhei @couzmot23 @gmanews @mannypacquiao read current events.It's not wasting your time on Facebook, YouTube and Tiktok.You just waste your data and wifi.You're nauseous.",0.087,0.107,0.806,-0.1386,Negative
5733,De Tal Palo Tal Astilla: Hijo de Manny Pacquiao Debuta en El Boxeo Amateur https://t.co/AUSVL8ICZF,0.0,0.0,1.0,0.0,Neutral
5734,@artistic_allyyy Manny Pacquiao FTW!#Letmannyleadtheprayer,0.0,0.0,1.0,0.0,Neutral
5735,@Chairandybau @mannypacquiao @LeodymAbidAbagawawa Andy Bautista;We know what you did last 2016 VP Race;Karma is real!,0.0,0.0,1.0,0.0,Neutral
5736,@_djchacha @mannypacquiao Pkkitong kay @mannypacquiao nasan si krista ranillo?,0.0,0.0,1.0,0.0,Neutral
5737,"Manny Pacquiao Jr.Reacts to debut win, wants to be busier, better https://t.co/d2newukv3v #mannypacquiaojr https://t.co/NPTDCIYKDS",0.358,0.0,0.642,0.7717,Positive
5738,"Isko Moreno is the most-preferred second choice for president, according to Pulse Asia's most recent pulse of the town pre-electoral national survey.

Following him in close succession are Sen.Manny Pacquiao, Vice President Leni Robredo, and Sen.Ping Lacson.#AsPilipino2022 https://t.co/I8irOF4K1b",0.046,0.0,0.954,0.2023,Positive
5739,I can only say sir manny pacquiao right behavior,0.0,0.0,1.0,0.0,Neutral
5740,"Floyd Mayweather, Jr.vs.Manny Pacquiao
https://t.co/r1l26nzou2",0.0,0.0,1.0,0.0,Neutral
5741,Tweeting #Gensanispink with utmost respect to Sen.Manny Pacquiao as one of the presidential candidates.Especially for giving his respect to VP Leni and not attacking her or her supporters.I'm sure #gensanispink will be a success 💗,0.387,0.0,0.613,0.944,Positive
5742,"Most, if not all, of the presidential candidates have approached ruling party PDP-Laban for endorsement, including former member Senator Manny Pacquiao, an official said Tuesday.

Read: https://t.co/v4HNEPMKLH
📰ABS CBN NEWS https://t.co/x7nhhjosoj",0.147,0.0,0.853,0.6124,Positive
5743,"Manny Pacquiao's PAC token is set to be listed through the IEO on GCOX on Nov.12, allowing fans exclusive access to the boxing star.",0.061,0.0,0.939,0.128,Positive
5744,Manny Pacquiao's Son Wins First Amateur Boxing Match - #naijaforum #najablog #najamusic - https://t.co/n2hu6wbo6a https://t.co/OKH2lyLCFF,0.236,0.0,0.764,0.5719,Positive
5745,Viral Sports Funny Boxing Floyd Mayweather USA vs Manny Pacquiao Philipp ... https://t.co/1Pa7DDNVNF Lewat @youtube,0.172,0.0,0.828,0.4404,Positive
5746,@Abscbnnews @mannypacquiao @SherieAntorres hay this guy .. can some one tell him to stop?,0.0,0.145,0.855,-0.296,Negative
5747,@Iagorgph @leodymangupering @iampinglacson @lenirobredo @mannypacquiao @iskomoreno @intalert_ph I listen!:),0.0,0.0,1.0,0.0,Neutral
5748,"Promdi Standard-Bearer Sen.@Mannypacquiao asks for the holding of a special session to address the effects of rising petroleum prices in the country.#Election2022 #PricePatrol |via @SherieAntorres

https://t.co/87ZMO1GKCU",0.101,0.0,0.899,0.4019,Positive
5749,Promdi standard bearer and sen @mannypacquiao asks for the holding of a special session to address effects of rising petroleum prices in the country.https://t.co/DKHPNPPUG3,0.109,0.0,0.891,0.4019,Positive
5750,"WATCH: Presidential candidate Manny Pacquaio said he is not bothered by the results of the latest Pulse Asia survey, in which he ranked fourth with 8% and scored zero in NCR.

🎥: Manny Pacquiao https://t.co/Hao7MWGXFG",0.055,0.0,0.945,0.2411,Positive
5751,On this day in boxing history 2008: Manny Pacquiao vs Juan Manuel Marquez!https://t.co/l6k2kvhthe https://t.co/KCDW5WDWTN,0.0,0.0,1.0,0.0,Neutral
5752,"""Even if they zero me in Luzon, Visayas, and Mindanao, I still can't stand it.""- This is the reaction of presidential candidate Sen.Manny Pacquiao in Pulse Asia's latest presidential preference survey after he appeared fourth in the survey.

#Thechronicle https://t.co/169Qhzambq",0.0,0.0,1.0,0.0,Neutral
5753,Manny Pacquiao's Son Wins First Amateur Boxing Match https://t.co/EJAPFXLHJE,0.316,0.0,0.684,0.5719,Positive
5754,@cnnphilippines @mannypacquiao @xianneangel payts lang manny!Even if you know there is no hope of winning !!Just stand by!😂🤣,0.303,0.089,0.608,0.7405,Positive
5755,Manny Pacquiao won the WBC super featherweight crown #onthisday in 2008 with a 12-round split decision victory over Juan Manuel Marquez in Las Vegas in the second meeting of the pair.https://t.co/mggdqcym8q,0.213,0.0,0.787,0.8225,Positive
5756,"National fist Manny Pacquiao is very proud of his eldest son Jimuel who won his first amateur bout in America.
https://t.co/upamt2arpn
#NewskosPorts",0.262,0.0,0.738,0.796,Positive
5757,"Sen @mannypacquiao vows to strengthen AFP and PNP to Ensure PH 'Strength VS Future Threats: Everything here needs to have a preparation ... let's, just (prepare) when we get there, we just take action.That is the most problematic of our country.#Election2022",0.165,0.122,0.713,0.2748,Positive
5758,"See you tomorrow (10 am - 12 nn) at the #Bangsamoroagenda2022 online pre -election forum!

We'll have @leodymaging & amp;Reps of @iampinglacson, @lenirobredo, @mannypacquiao, & amp;@Iskomoreno.

Organized by @iagorgph and @intalert_ph.

Register Now: https://t.co/Q0G78NKSY2 https://t.co/tpeioaicrj",0.0,0.0,1.0,0.0,Neutral
5759,@cnnphilippines @mannypacquiao @xianneangel severe lake effects of boxing on your brain mane.Please calibrate again,0.0,0.167,0.833,-0.3818,Negative
5760,"4 pics 1 word

Respect

- Do you like the Tboli Tribe?Call Pacman's tribe, Mulawin, Manny Pacquiao?Then it's still raining ??https://t.co/lfnlkrvpqh",0.291,0.0,0.709,0.7622,Positive
5761,"Plot Twist: Manny Pacquiao appears in the Leni-Kiko Gensan Sortie and endorses the tandem.

Choz",0.146,0.0,0.854,0.34,Positive
5762,"@Leodymanguper @iampinglacson @lenirobredo @mannypacquiao @iskomoreno @iagorgph #bangsamoroagenda2022 online pre-election forum will be moderated by @ianesguerra.

See you tomorrow Wednesday, March 16, 10 am-12 nn.

Register here: https://t.co/OEUWREI6ZK https://t.co/SKR3PegmyB",0.0,0.0,1.0,0.0,Neutral
5763,"@kulture_baby @mannypacquiao @culture_baby2 0xf9b9c3f364664934c2b232b85f298df9258537ca
Thank you for the opportunity, either way.",0.371,0.0,0.629,0.6486,Positive
5764,@eduardescobar44 I really love the town @mannypacquiao is now or never need to help,0.253,0.127,0.62,0.4998,Positive
5765,"See you tomorrow (10 am - 12 nn) at the #Bangsamoroagenda2022 online pre -election forum!

We'll have @leodymaging & amp;Reps of @iampinglacson, @lenirobredo, @mannypacquiao, & amp;@Iskomoreno.

Organized by @iagorgph and @intalert_ph.

REGISTER NOW: https://t.co/OEUWREI6ZK https://t.co/9PIDSOCWPU",0.0,0.0,1.0,0.0,Neutral
5766,@cnnphilippines @mannypacquiao @xianneangel make Lenny Win Pacman!You can help the government under President Leni!,0.371,0.0,0.629,0.7955,Positive
5767,"Manny Pacquiao's son wins first amateur boxing match: Emmanuel ""Jimuel"" Pacquiao Jr.has just taken his… https://t.co/hazlwvzd4n #sports https://t.co/bo9uyadgq1",0.179,0.0,0.821,0.5719,Positive
5768,"@SherieAntorres @abscbnnews @mannypacquiao I'm Sen Manny Favor I have a mask because I'm ugly, but both of us are just masking.",0.088,0.102,0.81,-0.0772,Negative
5769,"Senator Manny Pacquiao (@mannypacquiao) has raised the urgency for the Senate leadership to immediately convene a special session to address the soaring fuel prices.
https://t.co/yu2otgfzaf https://t.co/ziybzw2plo",0.101,0.0,0.899,0.4019,Positive
5770,"@Morpheus_mx1 @danielgastelumv @mannypacquiao @kingjames así es, pacman estuvo a nada de entrar a la list, but en el texto lo Mencionamos, al igual que al buen lebron, a él lo ponemos entre los que Rondan los cuarentas, junto con conComo CR7.",0.0,0.0,1.0,0.0,Neutral
5771,@jlsibaja @danielgastelumv to August,0.0,0.0,1.0,0.0,Neutral
5772,De Tal Palo Tal Astilla: Hijo de Manny Pacquiao Debuta en El Boxeo Amateur https://t.co/5F45Dyvmxx,0.0,0.0,1.0,0.0,Neutral
5773,De Tal Palo Tal Astilla: Hijo de Manny Pacquiao Debuta en El Boxeo Amateur https://t.co/52YpogPthi,0.0,0.0,1.0,0.0,Neutral
5774,De Tal Palo Tal Astilla: Hijo de Manny Pacquiao Debuta en El Boxeo Amateur https://t.co/HBX2JZ00T4,0.0,0.0,1.0,0.0,Neutral
5775,De Tal Palo Tal Astilla: Hijo de Manny Pacquiao Debuta en El Boxeo Amateur https://t.co/S7SWVB6LTV,0.0,0.0,1.0,0.0,Neutral
5776,@kulture_baby @mannypacquiao @culture_baby2 @hoomaneth @mils24 @hollieamillar @popinandsayhi @sisterswholived,0.0,0.0,1.0,0.0,Neutral
5777,@kulture_baby @mannypacquiao @KULURE_BABY2 💚👶🏻🍀 AHHH SO PSYCHED!Fingers crossed!@Deltawgmi @billragan6 @scrapycollector @oktboy @raphwade_nft #nftcommunity #nftcollection #nftgiveaway #Rarenft,0.0,0.0,1.0,0.0,Neutral
5778,@gmanews @mannypacquiao… .at stupid!,0.0,0.552,0.448,-0.5707,Negative
5779,"@Maracepeda.@Maracepeda mentions that this is the third time that Robredo visits Mindanao, a region which is not strong in support for the Leni-Kiko tandem.

The tandem is expected to hold their grand rally at General Santos City, which is the home base of Manny Pacquiao.",0.061,0.101,0.837,-0.2406,Negative
5780,@Christel_what @rockbluewater John Alexander.Nova Peris.ZALI STEGGALL.Ronald Reagan.Jesse Ventura.Manny Pacquiao.,0.0,0.0,1.0,0.0,Neutral
5781,"@kulture_baby @mannypacquiao @culture_baby2 @marcuz2021
@rieffk14
@indiamates
@luckycryptohunt
@dollarbigwins_",0.0,0.0,1.0,0.0,Neutral
5782,Manny Pacquiao in Google Trends suervey dated March 11 2022 is just 3rd place around 12-14% in each 17 region and just behind Marcos JR in 2nd place he is performing well even better than Isko Moreno in 4th place.only this questionable Pulse Asia can'tJustify their survey,0.097,0.049,0.854,0.3612,Positive
5783,Putra Sulung Manny Pacquiao Resmi Jadi Petinju Ikuti Jejak Ayahnya https://t.co/sfpqkyywp6,0.0,0.0,1.0,0.0,Neutral
5784,"@Mannypacquiao How among ambitious stupid, stupid and stupid?You have nothing to say no?Because your head is not empty, you don't know what to do, you're so stupid!",0.125,0.289,0.586,-0.7998,Negative
5785,@cnnphilippines @mannypacquiao @xianneangel my hunch ... maneeeeee will withdraw and support VP Leni ... the compromise will not be removed ... he will take the cabinet by Pres.Leni to prepare him to replace Leni Admin ... My Opinion ...,0.066,0.0,0.934,0.4019,Positive
5786,@kulture_baby @mannypacquiao @culture_baby2 @barteksamamaa @awplaza @patrykkogutt @damian96738874,0.0,0.0,1.0,0.0,Neutral
5787,"Marcos is followed by Vice President Leni Robredo, Manila Mayor Isko Moreno, Senator Manny Pacquiao, and Senator Ping Lacson.",0.0,0.0,1.0,0.0,Neutral
5788,@kulture_baby @mannypacquiao @culture_baby2 @waves7911 @sangdory1 @gimgyoi2 @bkomib,0.0,0.0,1.0,0.0,Neutral
5789,@kulture_baby @mannypacquiao @culture_baby2 @champ_giants @kibeumb @gimgyoi2 @waves7911,0.0,0.0,1.0,0.0,Neutral
5790,@dzrhnews to Manny Pacquiao we are for President.,0.0,0.0,1.0,0.0,Neutral
5791,@dzrhnews to Manny Pacquiao we are for President.,0.0,0.0,1.0,0.0,Neutral
5792,@cnnphilippines @mannypacquiao @xianneangel hahahahaha,0.0,0.0,1.0,0.0,Neutral
5793,@bagbongmarcos @lenirobredo @iampinglacson @iskomoreno @mannypacquiao,0.0,0.0,1.0,0.0,Neutral
5794,@cnnphilippines @mannypacquiao @xianneangel sir senator not so you have time 🙂,0.0,0.0,1.0,0.0,Neutral
5795,@cnnphilippines @mannypacquiao @xianneangel that's the spirit 👏👏👏👏,0.221,0.0,0.779,0.1779,Positive
5796,"帕奎奥 质疑 民调 公正性: ""首都 区 竟 没有 人 支持 我 我? 太 夸张 了""

菲律宾 总统 候选人 帕奎奥 (Manny Pacquiao) 对于 亚洲 脉搏 脉搏 脉搏 脉搏 公布 的 总统 候选 人民调 结果 表示 怀疑 ， 该 结果 显示 他 在 首都 区 的 支持率 为 为 为 为 为 为 为 为 为 为 为 为。 显示 显示 显示 他 他 为 为 为 为 为 为

https://t.co/Z7ZPZYOJBG #菲律宾 大选 https://t.co/dyfzsqsz1i",0.0,0.0,1.0,0.0,Neutral
5797,"See You Tomorrow (10 am - 12 Noon) at the #Bangsamoroagenda2022 Online Pre -election forum

We'll have @leodymaging & amp;Reps of @iampinglacson, @lenirobredo, @mannypacquiao, & amp;@Iskomoreno.

Organized by @iagorgph and @intalert_ph

Register here: https://t.co/BarxSVRGXY https://t.co/K5784YBBDC",0.0,0.0,1.0,0.0,Neutral
5798,"We should stop electing politicians and hire managers instead, giving them the ability to be dismissed long before they think about screwing up a system that is working well for the people.

@Notpoliticians @polit infact @bagbongmarcos @lenirobredo @iampinglacson @mannypacquiao",0.155,0.093,0.752,0.4019,Positive
5799,"@Mannypacquiao's eldest son appears to be following his footsteps in the boxing arena.🥊
https://t.co/BVEYIKGSG",0.0,0.0,1.0,0.0,Neutral
5800,RT via @philstarnews re @mannypacquiao,0.0,0.0,1.0,0.0,Neutral
5801,"The world needs an extraordinary political system, not just politicians.Therefore, our leaders can and will continue to make the most positive and optimal improvements every time they are elected.
#Politics #Politicians @bongbongmarcos @iampinglacson @lenirobredo @mannypacquiao",0.219,0.0,0.781,0.8384,Positive
5802,@Manny Pacquiao,0.0,0.0,1.0,0.0,Neutral
5803,I love to see my favorite fighters signed with #saitama @jonnybones @markhunt1974 @garyhgoodridge @josealdojunior @vasyllomachenko @mannypacquiao @miketyson,0.336,0.056,0.607,0.7906,Positive
5804,Manny Pacquiao is the 2022 presidential candidate Jejomar Binay was in 2016. 4th placer.,0.0,0.0,1.0,0.0,Neutral
5805,@isaiah_bb im taller and younger than manny pacquiao,0.0,0.0,1.0,0.0,Neutral
5806,✦: yawawa gago gaga stupid you are still annoying you what i have with cardo pure i still call Hanabishi for this i can't do it anymore so i can do manny pacquiao here so he can ruin his laptop,0.0,0.235,0.765,-0.8797,Negative
5807,"It is even more acceptable to me if #LenirOBredo2022's stronger opponent is Manny Pacquiao.

But I guess BBM should be the strong rival.To see the good vs evil more.

Manny, TBF, is pretty good too.The red, evil outlet.",0.327,0.199,0.473,0.7047,Positive
5808,@cnnphilippines @lenirobredo @mannypacquiao @iskomoreno @ernieabella m,0.0,0.0,1.0,0.0,Neutral
5809,De Tal Palo Tal Astilla: Hijo de Manny Pacquiao Debuta en El Boxeo Amateur https://t.co/BC1GVFTSKE,0.0,0.0,1.0,0.0,Neutral
5810,"A vote for Leni Robredo, Manny Pacquiao, Ping Lacson and Isko Moreno will also be a vote for Joma Sison and CPP-NPA-NDF the country's plague.",0.0,0.0,1.0,0.0,Neutral
5811,Tired of this dogmatism crap.Quick to cancel candidates for superficial reasons (being just that they're not officially part of their camp) but are willing to “forgive” Manny Pacquiao and vote for a red-tagging fascist just because he's part of her Senate slate.,0.0,0.18,0.82,-0.81,Negative
5812,"@kulture_baby @mannypacquiao @culture_baby2 @macabites2
@meadhira
@rieffk14
@Switobudihart1
@luckycryptohunt

Luck 🤞",0.273,0.0,0.727,0.4588,Positive
5813,"'Who can believe it?'

Presidential candidate Senator Manny Pacquiao has expressed disbelief over the latest pulse Asia survey results, which showed him at fourth place with zero voter preference rating in the National Capital Region (NCR).

Read: https://t.co/cpgjkgcvdv https://t.co/9GFNSIBWKG",0.0,0.0,1.0,0.0,Neutral
5814,"Most, if not all, of the presidential candidates have approached ruling party PDP-Laban for endorsement, including former member Senator Manny Pacquiao, an official said.#Election2022 https://t.co/FM8YFMIGW7",0.179,0.0,0.821,0.6124,Positive
5815,De Tal Palo Tal Astilla: Hijo de Manny Pacquiao Debuta en El Boxeo Amateur https://t.co/OV3MOENUH6 https://t.co/7Koly86ow,0.0,0.0,1.0,0.0,Neutral
5816,Don't you think that Leni will come down to me?Hahaha yowo 😆😆😆 if BBM pud muandam na ba pud mig martial law ani?Hahahaha piste uy!Mannypacquiao nlng cguro ta yung uy kay muandam tag return the capital to cape 😆😆😆,0.0,0.0,1.0,0.0,Neutral
5817,"'Manny Pacquiao win helped me, but I want the best Errol Spence' - Ugas https://t.co/7zSDGBBAor https://t.co/DFUJPNNATW",0.467,0.0,0.533,0.8641,Positive
5818,"The reaction of boxing legend and presidential candidate Manny Pacquiao to the victory of his eldest son Jimuel in his amateur debut in the US was short and sweet.
Read more👇
https://t.co/2ugaqeFiru https://t.co/syveun6os7",0.086,0.0,0.914,0.4588,Positive
5819,"""Mind conditioning with the people.""

This was the reaction of presidential candidate Sen.Manny Pacquiao in the latest presidential preference survey of Pulse Asia.The senator is in fourth place in the survey.#AsPilipino2022 https://t.co/r9leqc2lco",0.0,0.0,1.0,0.0,Neutral
5820,Am I the only one that didn't know Manny Pacquiao was Asian?I thought he was hispanic for 15 years until Dana White said he's Filipino 🤣,0.0,0.0,1.0,0.0,Neutral
5821,@kulture_baby @mannypacquiao @culture_baby2 @hugo_eth @abiiieeyy @simpl1cityx @shafiqkamal @bigmike_74,0.0,0.0,1.0,0.0,Neutral
5822,"@kulture_baby @mannypacquiao @culture_baby2 @leehole99 @Balibulcrypto @marcuz2021 @indeguuy_1 @Genie_Gives

Pacman !!!🇵🇭🥊😁",0.0,0.0,1.0,0.0,Neutral
5823,"Most, if not all, of the presidential candidates have approached ruling party PDP-Laban for endorsement, including former member Senator Manny Pacquiao, an official said Tuesday.#Election2022 https://t.co/BQMNJJTJYZ",0.172,0.0,0.828,0.6124,Positive
5824,Hijo de manny pacquiao debut en el boxeo con la intención de emular a la leyenda filipina - en el ring https://t.co/bn8izvjl3y a través de @googlenews,0.0,0.0,1.0,0.0,Neutral
5825,"Manny Pacquiao Destroys Oscar De La Hoya After 8 Rounds

https://t.co/7LMTIBE6LQ",0.0,0.286,0.714,-0.5574,Negative
