,0
5846,kakiep  
5847,especi let  endors sen kiko pangilinan one need noth else 
5848,kiko family  vp   knowledg kita sir kiko    
5849,situat davao del sur coliseum presidenti candid vice presid leni robredo  camp conduct people  rally h join event run mate senat kiko pangilinan   photo  gma region tv one mindanao
5850,dr  nuell duterte  real dutert new zealand share virtual message   vp leni kiko pangilinan experienc best qualifi becom presid vice president 
5851,correction     n  object saw someth wrong want right   becaus adventur duta robbed envy  pikit or say pinkit  life
5852,presidenti candid vice presid leni robredo davao del sur coliseum morn people  rally h vice presidenti candid senat kiko pangilinan   photo  gma region tv one mindanao
5853,hello there  think candid want
5854,ah cavit ni bbm edit also import indonesia
5855,
5856,khit isko q kw nmn vp q 
5857,baaaayi kiko pargilinan hug me        
5858,mindanao push doe rosa sen need mirco campaigning kiko home home
5859,queen media kri aquino campain ex boyfriend uniteam tarlac peopl ralli vice presid leni robredo run mate sen kiko pangilinan cojuangco aquino hometown balilick tarlac 
5860,sen kiko pangilinan  vote i m handsome vot plan handsome 
5861,god bless  pray everyday 
5862,god bless alway
5863,meme video have  one notic realli ugly masss still good grade you bwahahagahaha friend block troll i enjoy stupidity grandpa turtles 
5864,ansab campaign human destroyer 
5865,ask kuya 
5866,digos  davao pink mor countrymen digo citi shown support leni robredo kiko pangilinan  
5867,hoy phd trolll thank lot make laugh bwahahahaha  lbm follow pure troll farms lik robot  noth said  follow leader bwahahahaha
5868,list here 
5869,shell attend kalinaw dabaw  davao region peopl ralli run mate kiko pangilinan del sur coliseum babad city 
5870,former teachers  staff  offic depart educ express support leni robredo kiko pangilinan they call educ presid vice presid platform experi leader
5871,digos  davao pink mor countrymen digo citi shown support leni robredo kiko pangilinan  
5872,win feel so let  push hard ne leni kiko 
5873,true i pasig just voic vp srn tropang angat enough th voic cri cry 
5874,truth  like  but course  go  the best man job woman  presidenti race mi famili madam vp sen tandem  no hybrid allowed 
5875,cute yung maydi   art
5876,said straight e longer mine po
5877,ayo ba
5878,seriously theyr hungry kya matapat vp goodby agawan  hello pangkain 
5879,ye agree ther consult commun thing could undone best thing adapt current sit 
5880,still that  probabl problem  
5881, the famili longstand support even elections from help support  we even join zoom event    
5882,falsea cathol school pasig spread social media student attend ralli leni robredo kiko pangilinan no evid shown    
5883,tarclac leg leni kiko team campaign yesterday  march kri aquino also attend spoke program express support vp leni actress angel locsin also there photos  vp leni amp kiko pangilinan facebook
5884,go go go sagomgo kulugo
5885,vice prezid true leader h show difficult times w know rival sara davao yet brave face peopl today no doubt you realli deserv it 
5886,never seen close ask paracetamol fl   
5887,
5888,sen   that   still p to solidli govern solid for town  philippin
5889,lettuc join forc beauti bunch given latest harvest member taytay  one mani instanc pink campaign brought us together 
5890,chang fact vote regardless much final amount  sole purpos said bayanihan act  to give ayuda less fortun height pandemic 
5891,day elect thank tarlac  strength love presid leni robredo  vp kiko pangilinan  entir troops davao  too let  live ali na davao region people  rally 
5892,pink army reach  go door to door  ampne on on strike social media poison  amplunder fund organ mis   ampis  inform troll vs  samasama samaliwanag ng pagasa
5893,go go go sagomgo kulugo
5894,go go go sagomgo kulugo
5895,ligaya lenikiko
5896,yes that  it  brain fart akech hahahah 
5897,kiko  them  
5898,super random woke earlier first thing came mind vp sen win  manifest
5899,
5900,senat kiko pangilinan davao who say nothing 
5901,sen 
5902,backup stream huhu  i m crying thanks  sen
5903,townspeopl decide th peopl worst  hope roar crowd realli go belov kiko pangilinan vp  underachiev umgera whose claim  notorious  fame surname 
5904,day tweet trash rosa bullshit way 
5905,love this   
5906,
5907,next vice presid here thank shoutout  sen  w love believ young people 
5908,ye naman vp  number ballota 
5909,vp kiko pangilinan
5910,kiko kiko fangilan sir 
5911,hello po vp leni sen kiko  mayb tell us vitamin are from real quick isn t tired 
5912,thought internet problem
5913,i m go to bakit love livefe peopl ralli
5914,shell whententen clean up  davao region peopl ralli run senat kiko pangilinan davao del sur coliseum digo city  stories 
5915,haha 
5916,highli reject well  presid vp
5917,krisang angel
5918,
5919,thiev aquino famili kri abnoy  kiko pangilinan leni robredo  family 
5920, blockmat structur geol prof prof kiko pangilinan before  file nig fever dream along  sed prof kara david  brother 
5921,gab valenciano house h introduc next vice president  sen kiko pangilinan 
5922,
5923,pure energy gab valenciano th nephew sen kiko pangilinan introduc uncle th crowd wend wrud  course 
5924,anyway im gonna stop na filipino pleas consid vote senatori slate get shitti govern
5925,true fight realli iba x sector un volunt replac corrupt government 
5926,make connect kiko pangilinan join twitter commun help us campaign chicken 
5927,thank po take care blood
5928,god bless kampampink netherlandsispink
5929,culay rose ang open p  leni robredovp  kiko pangilinansenat  tent list  chel dioknorisa hontiverosneri colmenaresteddi baguilatsonni matulaleila de limaalex lacsonelm ka bong labogluk spirit
5930,shook time antihin 
5931,pleas pleas please 
5932,chicken
5933,proud sharonian reginian  i m happi good choos favorites thank take good care stars 
5934,
5935,sen    pressur boy   retweet  request witty hahaha in comment section poh haha
5936,nasa iyo vote sir
5937,choice 
5938,would like volunt elect poll watcher help desk rocker leni robredo  kiko pangilinan  st pambayan senatorables if answer yes  regist here  fb 
5939,two eastern part metro manila given  qc pasig  camanava follow  news manila sen  pleas move glass makati south at ncr  let  win vp sen  
5940,love standards   u love everyon  becaus love god   how treat other u treat god    
5941,call kyo take senat one liber til death promis believ still believ
5942,sir  hear see support    
5943,donny  sister one running  no  uncl kiko anyth parti yr ago  no bark want chang fact kiko pangilinan  candid actual run vp qualifi
5944,post video shortly may ganap lang but aun energi dun stuf un human dami energi realli really th ganda ng aura not forc pay abunad 
5945,
5946,would take pictur anoth event video oh still tour drone keep quiet hahahahahahaha
5947,heart
5948,everi time see monthli incom tax deduction  rememb ill gotten wealth marcoses  refus pay tax  pharmal anomali corrupt issues  convinc vote
5949,maam ako ako ko po mannalo xa ang knkatokt k po ung delawa nla nla everyon pra sla ang posit pray lage sla   
5950,vote person know clean capable ev sinc never heard  s good brother i wast vote others i pray win vp election long live
5951,jam space   twee
5952,wait too  guess artista vp leni  iilan lang sen kiko huhu kaya let campaign hard sen kiko
5953,yes  next vp  lord god  pleas hear cri hearts  place next leaders  thank you  lord  jesus  mighti name  amen 
5954,wow ganda th netherland
5955,shell attend kalinaw dabaw  davao region peopl ralli run mate kiko pangilinan del sur coliseum babad city 
5956,also urg support stick uniteam  bbm sara tandem robredo earlier said will work davao citi mayor win  maintain still prefer run mate sen  kiko pangilinan 
5957,way go 
5958,stronger louder voic
5959,sign bayanihan act bayanihan act prefer fund provid put right leadership doh question him 
5960,grabe    we excit live stream later     safe tropang angat     
5961,go na  find nearest volunt group area 
5962,janzbd    georgeh        
5963,salamat
5964,love one wife priceless 
5965, kamkampykkk  p lacson kiko pangilinan sc  gma report  kuratong baleleng
5966,keep energi bune prayer 
5967,
5968,sen  kiko pangilinan said run mate presidenti candid leni robredo proof vice presid much even without specif role constitution  note address covid    pandemic read more 
5969,davao people  hope support vp sen  spin province 
5970,read buong artile on decemb chairperson akma  receiv letter bcda tell tim day leav commun brgy  coordin bcda order same 
5971,huh    veri wrong ka  sen pink 
5972,read whole article on decemb chairperson akma  receiv letter bcda tell tim day leav commun brgy  coordin bcda order same 
5973,would believe th develop want expel aeta farmer driven away in year lie dutert regime  believ them 
5974,kri aquino join leni kiko grand ralli tarlac 
5975,vp kiko option full   
5976,yannnnn ohhhhh  that  even traffic  messy  gentri  noise  use it  sit down 
5977,kuh ledesma  paid         via u vot want gob faithful  angat buhay all  leni robredo  kiko pangilinan  liars  theives  unpad tax  vot buying  hone decisv test ldrshp  educated  talentd  brv
5978,lol  seen bbm it  town cavite  bacoor  dasma  gentri 
5979,variou davao kakampepinsk show show support vp leni robredo sen kiko pangilinan davao del sur coliseum digo city 
5980,area bcianu comnismo protect republ act no       otherwis know indigen peopl right act  ipra  
5981,ayiiii luuuuhhhh anamiii ho 
5982,dear team care davao for philippines citizen davao  know stand up thank much god bless us all 
5983,river file leni kiko via want gob honest  angat buhay all  leni robredo  kiko pangilinan  liars  theives  unpad tax  vot buying  hone decisv test ldrshp  educated  talentd  brave rdi defend phil sovereignti
5984,delici pair kikomb juice lightweight nutritious 
5985,
5986,saw hannah pangilinan circul feed today omggggg ahdkdgsksgdkdgdjdgd children vp leni sen kiko jusqqqqqqq
5987,bring mani artists 
5988,tumbl english ah if drop name person give money  isn t first name  friend friend neighbor friend that  stori    
5989,pamantayan declare eh govern project is  alamang nito nito law ips 
5990,ambiramam 
5991,thank sen kiko example 
5992,forget scratch vp kiko pangilinan it may left behind 
5993,go sake  ulul l
5994,nation food porridg hahahahha
5995,one encourag  amp  hopeful  philippin better  united  undecided  believ good people  leni robredo president  kiko pangilinan vice president 
5996,pictur anoth event say fakenew also love eh 
5997,placard idea sen        senat readi neighbor ovp 
5998,live new presid leni robredo vice pang kiko pangilinan 
5999,
6000,god all ingat po 
6001,good luck south may yhe good lord angel guid protect you 
6002,yesssssssss     
6003,see you     member
6004,lord  anoint us good leader heart  cri you  stop cheating  stop vote buying  philippin deserv leader proven clean track record send us presid leni robredovic presid kiko pangilinan
6005,almost mu out duty tak bath jump  fli sport complex immediately thi it  presid vp  see yooouuu  tandagforlenikiko     tandagtagoforlenikiko    
6006,last year robredo       
6007,yung yung mga support vp sen kayanganang bili ng t shirts  see difference 
6008,takot sila  leni robredo presid kiko pangilinan vice presid davao   
6009,hoy   realli nice splendor  crazy 
6010,part
6011,
6012,let  live presenc involv kill life involv drug anomalies imagin clean
6013,believ kiko mats unblock
6014,hahahahahahahahaha payment but hope wake
6015,say peopl paid peopl make true
6016,dear consid honorari woman  think lot women would prefer becom men  sinc they v got balls  vote someon thumb bill help filipino ever 
6017,wish well 
6018,god bless senator i still rememb join mount pinatubo outreach long time ago y good person even becam lawyer true public servant your race philippin increased 
6019,chismi    know vp kiko went baguio visit veget farmers watch baguio met farmer affect veget smuggling 
